Freq.	V(out)
3.48299553607592e+004	2.13556089734120e-001,-2.56322103896051e+000
3.48353386619434e+004	2.13504449637403e-001,-2.56283468122392e+000
3.48407219631276e+004	2.13452832101554e-001,-2.56244844172456e+000
3.48461052643119e+004	2.13401237112601e-001,-2.56206232040878e+000
3.48514885654961e+004	2.13349664656721e-001,-2.56167631722257e+000
3.48568718666803e+004	2.13298114720128e-001,-2.56129043211189e+000
3.48622551678646e+004	2.13246587288842e-001,-2.56090466502330e+000
3.48676384690488e+004	2.13195082349158e-001,-2.56051901590260e+000
3.48730217702330e+004	2.13143599887219e-001,-2.56013348469616e+000
3.48784050714172e+004	2.13092139889155e-001,-2.55974807135041e+000
3.48837883726015e+004	2.13040702341254e-001,-2.55936277581142e+000
3.48891716737857e+004	2.12989287229671e-001,-2.55897759802561e+000
3.48945549749699e+004	2.12937894540666e-001,-2.55859253793928e+000
3.48999382761542e+004	2.12886524260496e-001,-2.55820759549875e+000
3.49053215773384e+004	2.12835176375323e-001,-2.55782277065068e+000
3.49107048785226e+004	2.12783850871468e-001,-2.55743806334131e+000
3.49160881797069e+004	2.12732547735150e-001,-2.55705347351729e+000
3.49214714808911e+004	2.12681266952663e-001,-2.55666900112508e+000
3.49268547820753e+004	2.12630008510313e-001,-2.55628464611114e+000
3.49322380832595e+004	2.12578772394394e-001,-2.55590040842208e+000
3.49376213844438e+004	2.12527558591123e-001,-2.55551628800478e+000
3.49430046856280e+004	2.12476367086974e-001,-2.55513228480546e+000
3.49483879868122e+004	2.12425197868145e-001,-2.55474839877110e+000
3.49537712879965e+004	2.12374050921036e-001,-2.55436462984833e+000
3.49591545891807e+004	2.12322926232007e-001,-2.55398097798379e+000
3.49645378903649e+004	2.12271823787349e-001,-2.55359744312447e+000
3.49699211915491e+004	2.12220743573525e-001,-2.55321402521691e+000
3.49753044927334e+004	2.12169685576810e-001,-2.55283072420828e+000
3.49806877939176e+004	2.12118649783704e-001,-2.55244754004513e+000
3.49860710951018e+004	2.12067636180556e-001,-2.55206447267445e+000
3.49914543962861e+004	2.12016644753737e-001,-2.55168152204338e+000
3.49968376974703e+004	2.11965675489705e-001,-2.55129868809873e+000
3.50022209986545e+004	2.11914728374906e-001,-2.55091597078747e+000
3.50076042998387e+004	2.11863803395763e-001,-2.55053337005668e+000
3.50129876010230e+004	2.11812900538709e-001,-2.55015088585349e+000
3.50183709022072e+004	2.11762019790267e-001,-2.54976851812484e+000
3.50237542033914e+004	2.11711161136843e-001,-2.54938626681802e+000
3.50291375045757e+004	2.11660324564964e-001,-2.54900413188008e+000
3.50345208057599e+004	2.11609510061139e-001,-2.54862211325816e+000
3.50399041069441e+004	2.11558717611806e-001,-2.54824021089967e+000
3.50452874081283e+004	2.11507947203559e-001,-2.54785842475167e+000
3.50506707093126e+004	2.11457198822855e-001,-2.54747675476157e+000
3.50560540104968e+004	2.11406472456281e-001,-2.54709520087659e+000
3.50614373116810e+004	2.11355768090345e-001,-2.54671376304421e+000
3.50668206128653e+004	2.11305085711629e-001,-2.54633244121169e+000
3.50722039140495e+004	2.11254425306673e-001,-2.54595123532652e+000
3.50775872152337e+004	2.11203786862054e-001,-2.54557014533613e+000
3.50829705164179e+004	2.11153170364363e-001,-2.54518917118801e+000
3.50883538176022e+004	2.11102575800201e-001,-2.54480831282967e+000
3.50937371187864e+004	2.11052003156199e-001,-2.54442757020854e+000
3.50991204199706e+004	2.11001452418998e-001,-2.54404694327212e+000
3.51045037211549e+004	2.10950923575106e-001,-2.54366643196839e+000
3.51098870223391e+004	2.10900416611299e-001,-2.54328603624454e+000
3.51152703235233e+004	2.10849931514079e-001,-2.54290575604869e+000
3.51206536247075e+004	2.10799468270225e-001,-2.54252559132817e+000
3.51260369258918e+004	2.10749026866364e-001,-2.54214554203079e+000
3.51314202270760e+004	2.10698607289187e-001,-2.54176560810434e+000
3.51368035282602e+004	2.10648209525316e-001,-2.54138578949675e+000
3.51421868294445e+004	2.10597833561573e-001,-2.54100608615550e+000
3.51475701306287e+004	2.10547479384574e-001,-2.54062649802870e+000
3.51529534318129e+004	2.10497146981050e-001,-2.54024702506418e+000
3.51583367329972e+004	2.10446836337686e-001,-2.53986766721005e+000
3.51637200341814e+004	2.10396547441350e-001,-2.53948842441381e+000
3.51691033353656e+004	2.10346280278695e-001,-2.53910929662371e+000
3.51744866365498e+004	2.10296034836503e-001,-2.53873028378774e+000
3.51798699377341e+004	2.10245811101498e-001,-2.53835138585404e+000
3.51852532389183e+004	2.10195609060521e-001,-2.53797260277050e+000
3.51906365401025e+004	2.10145428700337e-001,-2.53759393448530e+000
3.51960198412868e+004	2.10095270007770e-001,-2.53721538094650e+000
3.52014031424710e+004	2.10045132969558e-001,-2.53683694210245e+000
3.52067864436552e+004	2.09995017572595e-001,-2.53645861790114e+000
3.52121697448394e+004	2.09944923803672e-001,-2.53608040829091e+000
3.52175530460237e+004	2.09894851649708e-001,-2.53570231321976e+000
3.52229363472079e+004	2.09844801097422e-001,-2.53532433263640e+000
3.52283196483921e+004	2.09794772133757e-001,-2.53494646648887e+000
3.52337029495764e+004	2.09744764745535e-001,-2.53456871472564e+000
3.52390862507606e+004	2.09694778919702e-001,-2.53419107729493e+000
3.52444695519448e+004	2.09644814643030e-001,-2.53381355414545e+000
3.52498528531290e+004	2.09594871902508e-001,-2.53343614522543e+000
3.52552361543133e+004	2.09544950685085e-001,-2.53305885048320e+000
3.52606194554975e+004	2.09495050977595e-001,-2.53268166986749e+000
3.52660027566817e+004	2.09445172766967e-001,-2.53230460332683e+000
3.52713860578660e+004	2.09395316040189e-001,-2.53192765080968e+000
3.52767693590502e+004	2.09345480784189e-001,-2.53155081226466e+000
3.52821526602344e+004	2.09295666985906e-001,-2.53117408764050e+000
3.52875359614186e+004	2.09245874632360e-001,-2.53079747688563e+000
3.52929192626029e+004	2.09196103710518e-001,-2.53042097994881e+000
3.52983025637871e+004	2.09146354207280e-001,-2.53004459677901e+000
3.53036858649713e+004	2.09096626109731e-001,-2.52966832732475e+000
3.53090691661556e+004	2.09046919404862e-001,-2.52929217153479e+000
3.53144524673398e+004	2.08997234079704e-001,-2.52891612935796e+000
3.53198357685240e+004	2.08947570121266e-001,-2.52854020074315e+000
3.53252190697082e+004	2.08897927516542e-001,-2.52816438563933e+000
3.53306023708925e+004	2.08848306252634e-001,-2.52778868399524e+000
3.53359856720767e+004	2.08798706316608e-001,-2.52741309575977e+000
3.53413689732609e+004	2.08749127695547e-001,-2.52703762088187e+000
3.53467522744452e+004	2.08699570376450e-001,-2.52666225931075e+000
3.53521355756294e+004	2.08650034346419e-001,-2.52628701099535e+000
3.53575188768136e+004	2.08600519592609e-001,-2.52591187588459e+000
3.53629021779979e+004	2.08551026102063e-001,-2.52553685392773e+000
3.53682854791821e+004	2.08501553861945e-001,-2.52516194507374e+000
3.53736687803663e+004	2.08452102859345e-001,-2.52478714927183e+000
3.53790520815505e+004	2.08402673081444e-001,-2.52441246647109e+000
3.53844353827348e+004	2.08353264515315e-001,-2.52403789662089e+000
3.53898186839190e+004	2.08303877148155e-001,-2.52366343967037e+000
3.53952019851032e+004	2.08254510967127e-001,-2.52328909556877e+000
3.54005852862875e+004	2.08205165959452e-001,-2.52291486426528e+000
3.54059685874717e+004	2.08155842112223e-001,-2.52254074570945e+000
3.54113518886559e+004	2.08106539412659e-001,-2.52216673985057e+000
3.54167351898401e+004	2.08057257847970e-001,-2.52179284663801e+000
3.54221184910244e+004	2.08007997405383e-001,-2.52141906602118e+000
3.54275017922086e+004	2.07958758072157e-001,-2.52104539794933e+000
3.54328850933928e+004	2.07909539835416e-001,-2.52067184237234e+000
3.54382683945771e+004	2.07860342682583e-001,-2.52029839923912e+000
3.54436516957613e+004	2.07811166600637e-001,-2.51992506850001e+000
3.54490349969455e+004	2.07762011577099e-001,-2.51955185010384e+000
3.54544182981297e+004	2.07712877599087e-001,-2.51917874400063e+000
3.54598015993140e+004	2.07663764653924e-001,-2.51880575013988e+000
3.54651849004982e+004	2.07614672728938e-001,-2.51843286847114e+000
3.54705682016824e+004	2.07565601811373e-001,-2.51806009894424e+000
3.54759515028667e+004	2.07516551888522e-001,-2.51768744150894e+000
3.54813348040509e+004	2.07467522947772e-001,-2.51731489611480e+000
3.54867181052351e+004	2.07418514976457e-001,-2.51694246271157e+000
3.54921014064193e+004	2.07369527961834e-001,-2.51657014124927e+000
3.54974847076036e+004	2.07320561891281e-001,-2.51619793167767e+000
3.55028680087878e+004	2.07271616752163e-001,-2.51582583394659e+000
3.55082513099720e+004	2.07222692531868e-001,-2.51545384800585e+000
3.55136346111563e+004	2.07173789217741e-001,-2.51508197380549e+000
3.55190179123405e+004	2.07124906797164e-001,-2.51471021129543e+000
3.55244012135247e+004	2.07076045257571e-001,-2.51433856042558e+000
3.55297845147089e+004	2.07027204586351e-001,-2.51396702114596e+000
3.55351678158932e+004	2.06978384770827e-001,-2.51359559340689e+000
3.55405511170774e+004	2.06929585798523e-001,-2.51322427715816e+000
3.55459344182616e+004	2.06880807656859e-001,-2.51285307234986e+000
3.55513177194459e+004	2.06832050333309e-001,-2.51248197893208e+000
3.55567010206301e+004	2.06783313815231e-001,-2.51211099685520e+000
3.55620843218143e+004	2.06734598090119e-001,-2.51174012606937e+000
3.55674676229985e+004	2.06685903145501e-001,-2.51136936652459e+000
3.55728509241828e+004	2.06637228968816e-001,-2.51099871817124e+000
3.55782342253670e+004	2.06588575547549e-001,-2.51062818095960e+000
3.55836175265512e+004	2.06539942869145e-001,-2.51025775484016e+000
3.55890008277355e+004	2.06491330921226e-001,-2.50988743976290e+000
3.55943841289197e+004	2.06442739691215e-001,-2.50951723567846e+000
3.55997674301039e+004	2.06394169166710e-001,-2.50914714253705e+000
3.56051507312882e+004	2.06345619335159e-001,-2.50877716028931e+000
3.56105340324724e+004	2.06297090184200e-001,-2.50840728888544e+000
3.56159173336566e+004	2.06248581701328e-001,-2.50803752827611e+000
3.56213006348408e+004	2.06200093874122e-001,-2.50766787841178e+000
3.56266839360251e+004	2.06151626690182e-001,-2.50729833924291e+000
3.56320672372093e+004	2.06103180137042e-001,-2.50692891072022e+000
3.56374505383935e+004	2.06054754202345e-001,-2.50655959279414e+000
3.56428338395778e+004	2.06006348873630e-001,-2.50619038541550e+000
3.56482171407620e+004	2.05957964138584e-001,-2.50582128853473e+000
3.56536004419462e+004	2.05909599984727e-001,-2.50545230210282e+000
3.56589837431304e+004	2.05861256399788e-001,-2.50508342607015e+000
3.56643670443147e+004	2.05812933371370e-001,-2.50471466038763e+000
3.56697503454989e+004	2.05764630887100e-001,-2.50434600500605e+000
3.56751336466831e+004	2.05716348934656e-001,-2.50397745987616e+000
3.56805169478674e+004	2.05668087501717e-001,-2.50360902494878e+000
3.56859002490516e+004	2.05619846575935e-001,-2.50324070017481e+000
3.56912835502358e+004	2.05571626144948e-001,-2.50287248550527e+000
3.56966668514200e+004	2.05523426196523e-001,-2.50250438089093e+000
3.57020501526043e+004	2.05475246718389e-001,-2.50213638628255e+000
3.57074334537885e+004	2.05427087698189e-001,-2.50176850163143e+000
3.57128167549727e+004	2.05378949123600e-001,-2.50140072688863e+000
3.57182000561570e+004	2.05330830982495e-001,-2.50103306200480e+000
3.57235833573412e+004	2.05282733262525e-001,-2.50066550693122e+000
3.57289666585254e+004	2.05234655951429e-001,-2.50029806161910e+000
3.57343499597096e+004	2.05186599036992e-001,-2.49993072601942e+000
3.57397332608939e+004	2.05138562506982e-001,-2.49956350008333e+000
3.57451165620781e+004	2.05090546349181e-001,-2.49919638376199e+000
3.57504998632623e+004	2.05042550551345e-001,-2.49882937700672e+000
3.57558831644466e+004	2.04994575101326e-001,-2.49846247976857e+000
3.57612664656308e+004	2.04946619986832e-001,-2.49809569199911e+000
3.57666497668150e+004	2.04898685195755e-001,-2.49772901364937e+000
3.57720330679992e+004	2.04850770715948e-001,-2.49736244467062e+000
3.57774163691835e+004	2.04802876535115e-001,-2.49699598501453e+000
3.57827996703677e+004	2.04755002641230e-001,-2.49662963463215e+000
3.57881829715519e+004	2.04707149022078e-001,-2.49626339347505e+000
3.57935662727362e+004	2.04659315665485e-001,-2.49589726149474e+000
3.57989495739204e+004	2.04611502559416e-001,-2.49553123864245e+000
3.58043328751046e+004	2.04563709691607e-001,-2.49516532487003e+000
3.58097161762889e+004	2.04515937050069e-001,-2.49479952012870e+000
3.58150994774731e+004	2.04468184622666e-001,-2.49443382437005e+000
3.58204827786573e+004	2.04420452397298e-001,-2.49406823754570e+000
3.58258660798415e+004	2.04372740361871e-001,-2.49370275960726e+000
3.58312493810258e+004	2.04325048504264e-001,-2.49333739050650e+000
3.58366326822100e+004	2.04277376812523e-001,-2.49297213019474e+000
3.58420159833942e+004	2.04229725274451e-001,-2.49260697862412e+000
3.58473992845785e+004	2.04182093878072e-001,-2.49224193574606e+000
3.58527825857627e+004	2.04134482611356e-001,-2.49187700151235e+000
3.58581658869469e+004	2.04086891462241e-001,-2.49151217587482e+000
3.58635491881311e+004	2.04039320418652e-001,-2.49114745878542e+000
3.58689324893154e+004	2.03991769468714e-001,-2.49078285019560e+000
3.58743157904996e+004	2.03944238600318e-001,-2.49041835005750e+000
3.58796990916838e+004	2.03896727801452e-001,-2.49005395832309e+000
3.58850823928681e+004	2.03849237060206e-001,-2.48968967494402e+000
3.58904656940523e+004	2.03801766364519e-001,-2.48932549987250e+000
3.58958489952365e+004	2.03754315702473e-001,-2.48896143306034e+000
3.59012322964207e+004	2.03706885062118e-001,-2.48859747445953e+000
3.59066155976050e+004	2.03659474431419e-001,-2.48823362402233e+000
3.59119988987892e+004	2.03612083798544e-001,-2.48786988170048e+000
3.59173821999734e+004	2.03564713151464e-001,-2.48750624744634e+000
3.59227655011577e+004	2.03517362478326e-001,-2.48714272121182e+000
3.59281488023419e+004	2.03470031767133e-001,-2.48677930294930e+000
3.59335321035261e+004	2.03422721006074e-001,-2.48641599261067e+000
3.59389154047103e+004	2.03375430183175e-001,-2.48605279014834e+000
3.59442987058946e+004	2.03328159286582e-001,-2.48568969551444e+000
3.59496820070788e+004	2.03280908304425e-001,-2.48532670866120e+000
3.59550653082630e+004	2.03233677224748e-001,-2.48496382954112e+000
3.59604486094473e+004	2.03186466035775e-001,-2.48460105810630e+000
3.59658319106315e+004	2.03139274725611e-001,-2.48423839430918e+000
3.59712152118157e+004	2.03092103282446e-001,-2.48387583810202e+000
3.59765985129999e+004	2.03044951694452e-001,-2.48351338943719e+000
3.59819818141842e+004	2.02997819949706e-001,-2.48315104826738e+000
3.59873651153684e+004	2.02950708036473e-001,-2.48278881454481e+000
3.59927484165526e+004	2.02903615942883e-001,-2.48242668822213e+000
3.59981317177369e+004	2.02856543657229e-001,-2.48206466925158e+000
3.60035150189211e+004	2.02809491167589e-001,-2.48170275758604e+000
3.60088983201053e+004	2.02762458462314e-001,-2.48134095317772e+000
3.60142816212895e+004	2.02715445529537e-001,-2.48097925597947e+000
3.60196649224738e+004	2.02668452357498e-001,-2.48061766594384e+000
3.60250482236580e+004	2.02621478934481e-001,-2.48025618302340e+000
3.60304315248422e+004	2.02574525248693e-001,-2.47989480717096e+000
3.60358148260265e+004	2.02527591288395e-001,-2.47953353833919e+000
3.60411981272107e+004	2.02480677041911e-001,-2.47917237648065e+000
3.60465814283949e+004	2.02433782497425e-001,-2.47881132154838e+000
3.60519647295792e+004	2.02386907643353e-001,-2.47845037349480e+000
3.60573480307634e+004	2.02340052467835e-001,-2.47808953227314e+000
3.60627313319476e+004	2.02293216959282e-001,-2.47772879783595e+000
3.60681146331318e+004	2.02246401105968e-001,-2.47736817013621e+000
3.60734979343161e+004	2.02199604896215e-001,-2.47700764912677e+000
3.60788812355003e+004	2.02152828318346e-001,-2.47664723476062e+000
3.60842645366845e+004	2.02106071360732e-001,-2.47628692699057e+000
3.60896478378688e+004	2.02059334011686e-001,-2.47592672576973e+000
3.60950311390530e+004	2.02012616259540e-001,-2.47556663105115e+000
3.61004144402372e+004	2.01965918092714e-001,-2.47520664278770e+000
3.61057977414214e+004	2.01919239499527e-001,-2.47484676093259e+000
3.61111810426057e+004	2.01872580468416e-001,-2.47448698543875e+000
3.61165643437899e+004	2.01825940987735e-001,-2.47412731625939e+000
3.61219476449741e+004	2.01779321045869e-001,-2.47376775334771e+000
3.61273309461584e+004	2.01732720631268e-001,-2.47340829665674e+000
3.61327142473426e+004	2.01686139732280e-001,-2.47304894613985e+000
3.61380975485268e+004	2.01639578337347e-001,-2.47268970175024e+000
3.61434808497110e+004	2.01593036435023e-001,-2.47233056344080e+000
3.61488641508953e+004	2.01546514013534e-001,-2.47197153116539e+000
3.61542474520795e+004	2.01500011061519e-001,-2.47161260487685e+000
3.61596307532637e+004	2.01453527567338e-001,-2.47125378452874e+000
3.61650140544480e+004	2.01407063519492e-001,-2.47089507007431e+000
3.61703973556322e+004	2.01360618906412e-001,-2.47053646146709e+000
3.61757806568164e+004	2.01314193716629e-001,-2.47017795866038e+000
3.61811639580006e+004	2.01267787938577e-001,-2.46981956160777e+000
3.61865472591849e+004	2.01221401560824e-001,-2.46946127026251e+000
3.61919305603691e+004	2.01175034571894e-001,-2.46910308457810e+000
3.61973138615533e+004	2.01128686960185e-001,-2.46874500450836e+000
3.62026971627376e+004	2.01082358714349e-001,-2.46838703000653e+000
3.62080804639218e+004	2.01036049822889e-001,-2.46802916102619e+000
3.62134637651060e+004	2.00989760274290e-001,-2.46767139752120e+000
3.62188470662902e+004	2.00943490057130e-001,-2.46731373944510e+000
3.62242303674745e+004	2.00897239160013e-001,-2.46695618675138e+000
3.62296136686587e+004	2.00851007571484e-001,-2.46659873939381e+000
3.62349969698429e+004	2.00804795280074e-001,-2.46624139732624e+000
3.62403802710272e+004	2.00758602274463e-001,-2.46588416050213e+000
3.62457635722114e+004	2.00712428543123e-001,-2.46552702887561e+000
3.62511468733956e+004	2.00666274074745e-001,-2.46517000240018e+000
3.62565301745799e+004	2.00620138857913e-001,-2.46481308102977e+000
3.62619134757641e+004	2.00574022881213e-001,-2.46445626471831e+000
3.62672967769483e+004	2.00527926133321e-001,-2.46409955341954e+000
3.62726800781325e+004	2.00481848602895e-001,-2.46374294708728e+000
3.62780633793168e+004	2.00435790278509e-001,-2.46338644567567e+000
3.62834466805010e+004	2.00389751148870e-001,-2.46303004913850e+000
3.62888299816852e+004	2.00343731202574e-001,-2.46267375742993e+000
3.62942132828695e+004	2.00297730428385e-001,-2.46231757050369e+000
3.62995965840537e+004	2.00251748814861e-001,-2.46196148831420e+000
3.63049798852379e+004	2.00205786350762e-001,-2.46160551081525e+000
3.63103631864221e+004	2.00159843024821e-001,-2.46124963796087e+000
3.63157464876064e+004	2.00113918825694e-001,-2.46089386970526e+000
3.63211297887906e+004	2.00068013742036e-001,-2.46053820600274e+000
3.63265130899748e+004	2.00022127762632e-001,-2.46018264680729e+000
3.63318963911591e+004	1.99976260876216e-001,-2.45982719207307e+000
3.63372796923433e+004	1.99930413071522e-001,-2.45947184175433e+000
3.63426629935275e+004	1.99884584337284e-001,-2.45911659580533e+000
3.63480462947117e+004	1.99838774662225e-001,-2.45876145418042e+000
3.63534295958960e+004	1.99792984035113e-001,-2.45840641683389e+000
3.63588128970802e+004	1.99747212444724e-001,-2.45805148372002e+000
3.63641961982644e+004	1.99701459879862e-001,-2.45769665479313e+000
3.63695794994487e+004	1.99655726329303e-001,-2.45734193000761e+000
3.63749628006329e+004	1.99610011781800e-001,-2.45698730931796e+000
3.63803461018171e+004	1.99564316226205e-001,-2.45663279267850e+000
3.63857294030013e+004	1.99518639651321e-001,-2.45627838004367e+000
3.63911127041856e+004	1.99472982045926e-001,-2.45592407136812e+000
3.63964960053698e+004	1.99427343398868e-001,-2.45556986660624e+000
3.64018793065540e+004	1.99381723699056e-001,-2.45521576571242e+000
3.64072626077383e+004	1.99336122935170e-001,-2.45486176864162e+000
3.64126459089225e+004	1.99290541096220e-001,-2.45450787534804e+000
3.64180292101067e+004	1.99244978170981e-001,-2.45415408578650e+000
3.64234125112909e+004	1.99199434148323e-001,-2.45380039991165e+000
3.64287958124752e+004	1.99153909017154e-001,-2.45344681767808e+000
3.64341791136594e+004	1.99108402766346e-001,-2.45309333904047e+000
3.64395624148436e+004	1.99062915384795e-001,-2.45273996395358e+000
3.64449457160279e+004	1.99017446861355e-001,-2.45238669237227e+000
3.64503290172121e+004	1.98971997185028e-001,-2.45203352425103e+000
3.64557123183963e+004	1.98926566344615e-001,-2.45168045954503e+000
3.64610956195805e+004	1.98881154329173e-001,-2.45132749820868e+000
3.64664789207648e+004	1.98835761127518e-001,-2.45097464019721e+000
3.64718622219490e+004	1.98790386728641e-001,-2.45062188546532e+000
3.64772455231332e+004	1.98745031121498e-001,-2.45026923396789e+000
3.64826288243175e+004	1.98699694295012e-001,-2.44991668565995e+000
3.64880121255017e+004	1.98654376238195e-001,-2.44956424049634e+000
3.64933954266859e+004	1.98609076939986e-001,-2.44921189843213e+000
3.64987787278702e+004	1.98563796389409e-001,-2.44885965942223e+000
3.65041620290544e+004	1.98518534575357e-001,-2.44850752342191e+000
3.65095453302386e+004	1.98473291486925e-001,-2.44815549038598e+000
3.65149286314228e+004	1.98428067113053e-001,-2.44780356026968e+000
3.65203119326071e+004	1.98382861442826e-001,-2.44745173302797e+000
3.65256952337913e+004	1.98337674465214e-001,-2.44710000861611e+000
3.65310785349755e+004	1.98292506169267e-001,-2.44674838698920e+000
3.65364618361598e+004	1.98247356544012e-001,-2.44639686810246e+000
3.65418451373440e+004	1.98202225578496e-001,-2.44604545191111e+000
3.65472284385282e+004	1.98157113261770e-001,-2.44569413837043e+000
3.65526117397124e+004	1.98112019582915e-001,-2.44534292743557e+000
3.65579950408967e+004	1.98066944530977e-001,-2.44499181906192e+000
3.65633783420809e+004	1.98021888095018e-001,-2.44464081320488e+000
3.65687616432651e+004	1.97976850264204e-001,-2.44428990981951e+000
3.65741449444494e+004	1.97931831027488e-001,-2.44393910886161e+000
3.65795282456336e+004	1.97886830374148e-001,-2.44358841028607e+000
3.65849115468178e+004	1.97841848293183e-001,-2.44323781404865e+000
3.65902948480020e+004	1.97796884773757e-001,-2.44288732010463e+000
3.65956781491863e+004	1.97751939804883e-001,-2.44253692840983e+000
3.66010614503705e+004	1.97707013375863e-001,-2.44218663891924e+000
3.66064447515547e+004	1.97662105475730e-001,-2.44183645158874e+000
3.66118280527390e+004	1.97617216093656e-001,-2.44148636637378e+000
3.66172113539232e+004	1.97572345218798e-001,-2.44113638322993e+000
3.66225946551074e+004	1.97527492840326e-001,-2.44078650211282e+000
3.66279779562916e+004	1.97482658947442e-001,-2.44043672297797e+000
3.66333612574759e+004	1.97437843529270e-001,-2.44008704578121e+000
3.66387445586601e+004	1.97393046575060e-001,-2.43973747047802e+000
3.66441278598443e+004	1.97348268073987e-001,-2.43938799702418e+000
3.66495111610286e+004	1.97303508015216e-001,-2.43903862537553e+000
3.66548944622128e+004	1.97258766388013e-001,-2.43868935548768e+000
3.66602777633970e+004	1.97214043181565e-001,-2.43834018731651e+000
3.66656610645812e+004	1.97169338385115e-001,-2.43799112081777e+000
3.66710443657655e+004	1.97124651987908e-001,-2.43764215594727e+000
3.66764276669497e+004	1.97079983979159e-001,-2.43729329266097e+000
3.66818109681339e+004	1.97035334348160e-001,-2.43694453091462e+000
3.66871942693182e+004	1.96990703084148e-001,-2.43659587066419e+000
3.66925775705024e+004	1.96946090176386e-001,-2.43624731186564e+000
3.66979608716866e+004	1.96901495614164e-001,-2.43589885447485e+000
3.67033441728708e+004	1.96856919386771e-001,-2.43555049844785e+000
3.67087274740551e+004	1.96812361483460e-001,-2.43520224374070e+000
3.67141107752393e+004	1.96767821893590e-001,-2.43485409030930e+000
3.67194940764235e+004	1.96723300606403e-001,-2.43450603810987e+000
3.67248773776078e+004	1.96678797611235e-001,-2.43415808709846e+000
3.67302606787920e+004	1.96634312897478e-001,-2.43381023723096e+000
3.67356439799762e+004	1.96589846454356e-001,-2.43346248846381e+000
3.67410272811605e+004	1.96545398271302e-001,-2.43311484075292e+000
3.67464105823447e+004	1.96500968337575e-001,-2.43276729405467e+000
3.67517938835289e+004	1.96456556642544e-001,-2.43241984832530e+000
3.67571771847131e+004	1.96412163175654e-001,-2.43207250352074e+000
3.67625604858974e+004	1.96367787926212e-001,-2.43172525959746e+000
3.67679437870816e+004	1.96323430883541e-001,-2.43137811651189e+000
3.67733270882658e+004	1.96279092037176e-001,-2.43103107421994e+000
3.67787103894501e+004	1.96234771376360e-001,-2.43068413267834e+000
3.67840936906343e+004	1.96190468890508e-001,-2.43033729184340e+000
3.67894769918185e+004	1.96146184569136e-001,-2.42999055167122e+000
3.67948602930027e+004	1.96101918401617e-001,-2.42964391211833e+000
3.68002435941870e+004	1.96057670377269e-001,-2.42929737314147e+000
3.68056268953712e+004	1.96013440485678e-001,-2.42895093469661e+000
3.68110101965554e+004	1.95969228716136e-001,-2.42860459674072e+000
3.68163934977397e+004	1.95925035058227e-001,-2.42825835922989e+000
3.68217767989239e+004	1.95880859501294e-001,-2.42791222212097e+000
3.68271601001081e+004	1.95836702034920e-001,-2.42756618537016e+000
3.68325434012923e+004	1.95792562648429e-001,-2.42722024893448e+000
3.68379267024766e+004	1.95748441331374e-001,-2.42687441277033e+000
3.68433100036608e+004	1.95704338073289e-001,-2.42652867683419e+000
3.68486933048450e+004	1.95660252863561e-001,-2.42618304108301e+000
3.68540766060293e+004	1.95616185691764e-001,-2.42583750547328e+000
3.68594599072135e+004	1.95572136547360e-001,-2.42549206996181e+000
3.68648432083977e+004	1.95528105419895e-001,-2.42514673450529e+000
3.68702265095819e+004	1.95484092298908e-001,-2.42480149906040e+000
3.68756098107662e+004	1.95440097173900e-001,-2.42445636358403e+000
3.68809931119504e+004	1.95396120034412e-001,-2.42411132803296e+000
3.68863764131346e+004	1.95352160869965e-001,-2.42376639236409e+000
3.68917597143189e+004	1.95308219670157e-001,-2.42342155653416e+000
3.68971430155031e+004	1.95264296424557e-001,-2.42307682050003e+000
3.69025263166873e+004	1.95220391122702e-001,-2.42273218421870e+000
3.69079096178715e+004	1.95176503754108e-001,-2.42238764764727e+000
3.69132929190558e+004	1.95132634308544e-001,-2.42204321074216e+000
3.69186762202400e+004	1.95088782775397e-001,-2.42169887346092e+000
3.69240595214242e+004	1.95044949144336e-001,-2.42135463576038e+000
3.69294428226085e+004	1.95001133405044e-001,-2.42101049759736e+000
3.69348261237927e+004	1.94957335547039e-001,-2.42066645892912e+000
3.69402094249769e+004	1.94913555559983e-001,-2.42032251971271e+000
3.69455927261612e+004	1.94869793433483e-001,-2.41997867990524e+000
3.69509760273454e+004	1.94826049157191e-001,-2.41963493946380e+000
3.69563593285296e+004	1.94782322720777e-001,-2.41929129834548e+000
3.69617426297138e+004	1.94738614113867e-001,-2.41894775650752e+000
3.69671259308981e+004	1.94694923326091e-001,-2.41860431390722e+000
3.69725092320823e+004	1.94651250347152e-001,-2.41826097050167e+000
3.69778925332665e+004	1.94607595166693e-001,-2.41791772624822e+000
3.69832758344508e+004	1.94563957774460e-001,-2.41757458110398e+000
3.69886591356350e+004	1.94520338160094e-001,-2.41723153502635e+000
3.69940424368192e+004	1.94476736313227e-001,-2.41688858797286e+000
3.69994257380034e+004	1.94433152223719e-001,-2.41654573990040e+000
3.70048090391877e+004	1.94389585881143e-001,-2.41620299076675e+000
3.70101923403719e+004	1.94346037275306e-001,-2.41586034052904e+000
3.70155756415561e+004	1.94302506395819e-001,-2.41551778914503e+000
3.70209589427404e+004	1.94258993232607e-001,-2.41517533657160e+000
3.70263422439246e+004	1.94215497775213e-001,-2.41483298276679e+000
3.70317255451088e+004	1.94172020013461e-001,-2.41449072768789e+000
3.70371088462930e+004	1.94128559937172e-001,-2.41414857129222e+000
